timestamp,state,description,oilPressure,coolantTemperature,engineRPM,engineVibration,batteryVoltageDC,gensetVoltageAC,gensetCurrentAC,gensetFrequencyAC,gensetPowerAC,fuelLevel,hoursMeter
2025-07-02 02:43:20,Normal,Normal Operation,3.54,74.51,1555.1,32,12.84,222.84,13.29,49.98,12331.06,32.82,1371.444
2025-07-02 02:43:25,Normal,Normal Operation,3.53,80.78,1642.73,49,13.08,225.37,17.38,49.89,12171.17,32.81,1371.445
2025-07-02 02:43:30,Normal,Normal Operation,3.38,82.09,1678.33,49,13.06,221.39,13.39,49.95,12205.84,32.81,1371.446
2025-07-02 02:43:35,Normal,Normal Operation,3.46,78.12,1530.36,64,12.83,223.88,12.75,49.85,12396.0,32.81,1371.448
2025-07-02 02:43:40,Normal,Normal Operation,3.6,74.43,1644.23,50,13.18,224.31,15.04,50.01,11143.1,32.8,1371.449
2025-07-02 02:43:45,Normal,Normal Operation,3.52,81.75,1652.26,64,12.96,227.16,17.74,49.8,11275.84,32.8,1371.451
2025-07-02 02:43:50,Normal,Normal Operation,3.42,78.12,1605.63,46,13.25,227.78,15.93,50.11,11856.59,32.8,1371.452
2025-07-02 02:43:55,Normal,Normal Operation,3.3,80.2,1571.04,46,12.97,228.56,15.01,50.17,11156.83,32.79,1371.453
2025-07-02 02:44:00,Normal,Normal Operation,3.6,80.09,1549.73,36,12.9,226.1,16.57,49.77,12421.88,32.79,1371.455
2025-07-02 02:44:05,Normal,Normal Operation,3.42,83.68,1535.06,50,13.57,220.49,14.96,50.04,12692.15,32.78,1371.456
2025-07-02 02:44:10,Normal,Normal Operation,3.57,80.08,1503.75,46,13.41,225.37,12.06,50.01,10977.64,32.78,1371.457
2025-07-02 02:44:15,Normal,Normal Operation,3.06,82.31,1604.23,37,12.67,227.18,16.31,49.95,12122.51,32.78,1371.459
2025-07-02 02:44:20,Normal,Normal Operation,3.55,76.6,1604.52,65,13.25,227.92,14.68,49.82,12342.38,32.77,1371.46
2025-07-02 02:44:25,Normal,Normal Operation,3.64,79.71,1538.69,64,12.79,222.96,15.37,50.05,12250.04,32.77,1371.462
2025-07-02 02:44:30,Normal,Normal Operation,3.36,81.5,1536.4,50,12.93,225.76,16.57,49.87,11384.21,32.77,1371.463
2025-07-02 02:44:35,Normal,Normal Operation,3.64,77.61,1636.29,46,13.17,223.59,16.24,49.91,11506.87,32.76,1371.464
2025-07-02 02:44:40,Normal,Normal Operation,3.37,71.62,1624.23,60,12.91,223.04,14.2,50.13,12297.77,32.76,1371.466
2025-07-02 02:44:45,Normal,Normal Operation,3.21,81.97,1599.43,55,12.95,225.3,14.74,49.73,11284.08,32.76,1371.467
2025-07-02 02:44:50,Normal,Normal Operation,3.69,83.33,1508.67,59,13.03,225.82,13.8,50.09,12323.7,32.75,1371.469
2025-07-02 02:44:55,Normal,Normal Operation,3.56,77.8,1559.35,36,12.77,225.08,12.56,49.94,10732.21,32.75,1371.47
2025-07-02 02:45:00,Normal,Normal Operation,3.29,77.53,1513.09,36,13.17,223.99,16.53,50.03,11356.92,32.75,1371.471
2025-07-02 02:45:05,Normal,Normal Operation,3.53,80.36,1664.41,69,13.18,224.15,17.15,49.98,11992.64,32.74,1371.473
2025-07-02 02:45:10,Normal,Normal Operation,3.19,76.99,1592.57,57,12.89,224.95,16.13,49.83,11960.17,32.74,1371.474
2025-07-02 02:45:15,Normal,Normal Operation,3.61,75.86,1481.57,52,13.07,227.94,14.31,50.0,12116.91,32.74,1371.476
2025-07-02 02:45:20,Normal,Normal Operation,3.61,83.8,1593.52,54,12.72,223.71,17.34,50.12,12990.74,32.73,1371.477
2025-07-02 02:45:25,Normal,Normal Operation,3.21,75.6,1571.78,63,12.76,220.65,16.73,49.95,12166.04,32.73,1371.478
2025-07-02 02:45:30,Normal,Normal Operation,3.57,79.86,1617.81,44,13.29,225.8,13.58,50.08,12098.15,32.73,1371.48
2025-07-02 02:45:35,Normal,Normal Operation,3.33,78.83,1617.87,34,12.97,223.17,13.58,50.02,11762.31,32.72,1371.481
2025-07-02 02:45:40,Normal,Normal Operation,3.56,84.03,1697.91,55,12.87,224.49,14.68,50.1,12217.72,32.72,1371.482
2025-07-02 02:45:45,Normal,Normal Operation,3.48,81.51,1591.86,37,12.45,223.6,14.5,49.89,12560.0,32.71,1371.484
2025-07-02 02:45:50,Normal,Normal Operation,3.44,76.97,1576.71,35,12.93,227.91,12.36,50.12,11425.41,32.71,1371.485
2025-07-02 02:45:55,Normal,Normal Operation,3.59,80.04,1629.6,62,13.08,224.84,14.97,49.92,11452.31,32.71,1371.487
2025-07-02 02:46:00,Normal,Normal Operation,3.63,80.79,1503.51,62,13.24,225.77,18.57,49.92,13214.32,32.7,1371.488
2025-07-02 02:46:05,Normal,Normal Operation,3.68,81.88,1613.95,63,13.11,225.27,13.85,49.93,11106.6,32.7,1371.489
2025-07-02 02:46:10,Normal,Normal Operation,3.63,77.2,1509.65,41,12.78,226.05,9.17,49.95,11712.38,32.7,1371.491
2025-07-02 02:46:15,Normal,Normal Operation,3.35,77.97,1609.94,34,12.96,225.45,16.1,50.01,12207.21,32.69,1371.492
2025-07-02 02:46:20,Normal,Normal Operation,3.24,81.07,1610.53,62,13.05,228.96,14.34,49.98,12281.11,32.69,1371.494
2025-07-02 02:46:25,Normal,Normal Operation,3.41,84.36,1608.43,71,13.17,225.09,17.55,50.06,11358.57,32.69,1371.495
2025-07-02 02:46:30,Normal,Normal Operation,3.86,81.57,1634.84,35,12.89,224.36,15.0,50.0,12667.45,32.68,1371.496
2025-07-02 02:46:35,Normal,Normal Operation,3.5,82.41,1509.6,30,13.25,225.71,14.96,50.08,11269.83,32.68,1371.498
2025-07-02 02:46:40,Normal,Normal Operation,3.38,82.9,1629.0,55,13.18,224.95,16.51,50.08,12063.21,32.68,1371.499
2025-07-02 02:46:45,Normal,Normal Operation,3.77,80.21,1530.95,45,12.95,227.92,19.17,49.86,11634.46,32.67,1371.501
2025-07-02 02:46:50,Normal,Normal Operation,3.6,77.25,1593.9,49,13.45,222.65,13.73,49.98,12363.58,32.67,1371.502
2025-07-02 02:46:55,Normal,Normal Operation,3.34,83.72,1426.4,54,13.13,224.55,13.18,49.98,12013.81,32.67,1371.503
2025-07-02 02:47:00,Normal,Normal Operation,3.7,79.01,1503.11,64,13.05,225.21,13.17,50.01,12129.72,32.66,1371.505
2025-07-02 02:47:05,Normal,Normal Operation,3.65,79.73,1593.49,49,13.08,229.76,19.14,49.98,12867.32,32.66,1371.506
2025-07-02 02:47:10,Normal,Normal Operation,3.59,83.82,1603.69,43,13.4,224.96,15.2,49.89,11678.54,32.66,1371.507
2025-07-02 02:47:15,Normal,Normal Operation,3.29,84.64,1612.91,45,12.83,225.7,14.23,49.94,11887.33,32.65,1371.509
2025-07-02 02:47:20,Normal,Normal Operation,3.61,82.67,1534.04,54,12.84,225.96,15.56,49.96,11475.34,32.65,1371.51
2025-07-02 02:47:25,Normal,Normal Operation,3.39,77.89,1575.53,36,13.22,225.17,17.41,49.8,11557.78,32.64,1371.512
2025-07-02 02:47:30,Normal,Normal Operation,3.67,82.59,1601.13,44,13.19,224.23,13.18,49.94,11822.76,32.64,1371.513
2025-07-02 02:47:35,Normal,Normal Operation,3.22,86.42,1622.36,51,12.6,224.5,15.5,50.02,11613.04,32.64,1371.514
2025-07-02 02:47:40,Normal,Normal Operation,3.27,76.83,1619.83,53,12.92,226.6,18.3,49.98,12945.81,32.63,1371.516
2025-07-02 02:47:45,Normal,Normal Operation,3.09,81.22,1616.52,42,12.94,224.36,14.19,50.04,12066.28,32.63,1371.517
2025-07-02 02:47:50,Normal,Normal Operation,3.03,78.12,1566.75,40,13.26,223.67,19.73,49.85,11603.98,32.63,1371.519
2025-07-02 02:47:55,Normal,Normal Operation,3.5,83.15,1584.99,48,13.32,224.75,13.68,50.24,11874.32,32.62,1371.52
2025-07-02 02:48:00,Normal,Normal Operation,3.56,80.19,1620.66,50,13.19,225.04,15.08,50.03,12150.74,32.62,1371.521
2025-07-02 02:48:05,Normal,Normal Operation,3.55,80.49,1610.85,56,12.98,225.97,17.29,49.9,12094.19,32.62,1371.523
2025-07-02 02:48:10,Normal,Normal Operation,3.24,81.57,1591.36,60,13.05,227.14,17.04,50.14,12323.7,32.61,1371.524
2025-07-02 02:48:15,Normal,Normal Operation,3.39,78.5,1624.19,65,13.26,226.29,11.46,50.05,11529.99,32.61,1371.526
2025-07-02 02:48:20,Normal,Normal Operation,3.42,77.9,1601.09,57,13.1,223.36,13.7,50.02,11357.55,32.61,1371.527
2025-07-02 02:48:25,Normal,Normal Operation,3.59,79.63,1618.55,44,13.02,227.67,16.84,50.04,11571.81,32.6,1371.528
2025-07-02 02:48:30,Normal,Normal Operation,3.34,79.23,1650.25,37,12.8,219.43,14.57,49.91,12225.4,32.6,1371.53
2025-07-02 02:48:35,Normal,Normal Operation,3.64,80.52,1617.16,34,13.03,228.09,14.66,50.0,12057.1,32.6,1371.531
2025-07-02 02:48:40,Normal,Normal Operation,3.23,86.0,1444.76,40,12.74,225.0,15.21,49.9,11252.76,32.59,1371.532
2025-07-02 02:48:45,Normal,Normal Operation,3.44,79.84,1536.19,53,12.85,225.32,10.96,50.06,11866.65,32.59,1371.534
2025-07-02 02:48:50,Normal,Normal Operation,3.69,84.77,1663.19,57,12.88,226.29,14.05,49.98,12042.29,32.59,1371.535
2025-07-02 02:48:55,Normal,Normal Operation,3.44,81.82,1631.38,53,13.21,224.87,12.64,49.87,12863.1,32.58,1371.537
2025-07-02 02:49:00,Normal,Normal Operation,3.7,76.25,1607.73,63,12.46,226.25,15.46,50.11,11485.49,32.58,1371.538
2025-07-02 02:49:05,Normal,Normal Operation,3.33,72.31,1580.58,52,13.2,221.42,12.82,49.81,11969.13,32.57,1371.539
2025-07-02 02:49:10,Normal,Normal Operation,3.55,81.41,1564.58,38,13.24,226.44,14.38,49.96,11949.08,32.57,1371.541
2025-07-02 02:49:15,Normal,Normal Operation,3.66,75.33,1589.82,52,12.87,227.25,15.41,49.83,12156.61,32.57,1371.542
2025-07-02 02:49:20,Normal,Normal Operation,3.21,79.91,1623.23,45,13.08,224.65,15.31,49.94,12013.4,32.56,1371.544
2025-07-02 02:49:25,Normal,Normal Operation,3.77,76.63,1645.02,65,13.36,225.95,16.32,50.15,11743.29,32.56,1371.545
2025-07-02 02:49:30,Normal,Normal Operation,3.04,82.61,1539.99,53,13.0,223.81,14.25,49.99,11975.92,32.56,1371.546
2025-07-02 02:49:35,Normal,Normal Operation,3.38,78.68,1551.85,51,13.04,226.44,14.53,50.09,12544.93,32.55,1371.548
2025-07-02 02:49:40,Normal,Normal Operation,3.73,75.23,1576.15,40,12.83,223.59,14.03,49.9,11486.66,32.55,1371.549
2025-07-02 02:49:45,Normal,Normal Operation,3.46,79.77,1652.68,67,13.12,227.04,15.97,49.97,11776.16,32.55,1371.551
2025-07-02 02:49:50,Normal,Normal Operation,3.39,79.16,1494.25,46,13.01,225.34,18.7,49.99,12875.5,32.54,1371.552
2025-07-02 02:49:55,Normal,Normal Operation,3.48,76.17,1616.44,57,12.92,224.04,19.62,49.96,12474.28,32.54,1371.553
2025-07-02 02:50:00,Normal,Normal Operation,3.38,81.39,1608.39,68,12.86,223.85,17.67,50.14,11575.68,32.54,1371.555
2025-07-02 02:50:05,Normal,Normal Operation,3.64,77.71,1576.3,59,12.97,220.94,15.04,50.13,12137.39,32.53,1371.556
2025-07-02 02:50:10,Normal,Normal Operation,3.58,80.56,1622.85,57,12.91,222.47,15.69,49.98,12173.25,32.53,1371.557
2025-07-02 02:50:15,Normal,Normal Operation,3.61,78.53,1673.22,50,13.22,225.58,16.09,49.94,11853.55,32.53,1371.559
2025-07-02 02:50:20,Normal,Normal Operation,3.38,76.67,1707.85,47,13.33,225.77,19.83,49.95,12205.36,32.52,1371.56
2025-07-02 02:50:25,Normal,Normal Operation,3.52,75.97,1631.87,39,13.06,227.82,15.73,50.0,11389.64,32.52,1371.562
2025-07-02 02:50:30,Normal,Normal Operation,3.49,82.14,1633.36,60,13.03,224.46,15.98,49.9,12542.67,32.52,1371.563
2025-07-02 02:50:35,Normal,Normal Operation,3.33,79.57,1679.24,46,13.04,227.21,13.97,50.12,12521.15,32.51,1371.564
2025-07-02 02:50:40,Normal,Normal Operation,3.81,78.77,1557.38,51,12.95,225.68,15.3,49.91,11420.85,32.51,1371.566
2025-07-02 02:50:45,Normal,Normal Operation,3.7,80.19,1610.95,66,12.8,230.16,16.02,49.97,12738.28,32.5,1371.567
2025-07-02 02:50:50,Normal,Normal Operation,3.67,80.46,1440.7,66,13.23,226.14,14.43,50.07,11258.69,32.5,1371.569
2025-07-02 02:50:55,Normal,Normal Operation,3.47,77.53,1603.88,57,12.96,225.76,15.27,50.08,12436.31,32.5,1371.57
2025-07-02 02:51:00,Normal,Normal Operation,3.51,71.83,1557.83,34,12.66,227.61,16.48,50.16,12892.03,32.49,1371.571
2025-07-02 02:51:05,Normal,Normal Operation,3.75,82.81,1616.16,64,13.24,224.35,15.14,49.98,12466.13,32.49,1371.573
2025-07-02 02:51:10,Normal,Normal Operation,3.21,79.13,1640.83,75,12.79,222.71,12.7,49.96,11985.64,32.49,1371.574
2025-07-02 02:51:15,Normal,Normal Operation,3.7,78.05,1662.71,43,13.0,226.55,18.9,49.94,11839.09,32.48,1371.576
2025-07-02 02:51:20,Normal,Normal Operation,3.9,85.04,1537.91,44,13.2,225.27,12.91,49.97,11981.28,32.48,1371.577
2025-07-02 02:51:25,Normal,Normal Operation,3.68,78.54,1585.75,41,12.74,228.18,11.12,50.07,12821.03,32.48,1371.578
2025-07-02 02:51:30,Normal,Normal Operation,3.82,79.42,1686.75,49,12.88,223.79,13.62,49.94,11782.01,32.47,1371.58
2025-07-02 02:51:35,Normal,Normal Operation,3.75,77.58,1640.26,54,12.95,227.38,14.29,49.8,12396.35,32.47,1371.581
2025-07-02 02:51:40,Normal,Normal Operation,3.52,81.43,1629.7,52,13.07,226.5,9.59,50.09,11226.34,32.47,1371.582
2025-07-02 02:51:45,Normal,Normal Operation,3.25,77.2,1531.22,49,13.3,222.57,16.49,50.16,12068.42,32.46,1371.584
2025-07-02 02:51:50,Normal,Normal Operation,3.47,82.46,1634.75,36,13.02,226.76,17.57,49.99,12414.25,32.46,1371.585
2025-07-02 02:51:55,Normal,Normal Operation,3.62,81.85,1703.45,38,13.06,223.85,15.44,49.87,11475.78,32.46,1371.587
2025-07-02 02:52:00,Normal,Normal Operation,3.34,81.43,1536.97,57,12.99,224.1,11.85,50.04,11542.3,32.45,1371.588
2025-07-02 02:52:05,Normal,Normal Operation,3.28,78.59,1570.98,39,13.03,220.93,18.39,50.13,11519.09,32.45,1371.589
2025-07-02 02:52:10,Normal,Normal Operation,3.7,78.23,1696.87,70,12.78,224.88,12.69,49.96,12110.97,32.45,1371.591
2025-07-02 02:52:15,Normal,Normal Operation,3.54,81.06,1589.09,47,13.1,223.71,16.53,49.9,11925.94,32.44,1371.592
2025-07-02 02:52:20,Normal,Normal Operation,3.45,84.88,1531.88,45,13.22,223.75,12.86,50.09,11208.68,32.44,1371.594
2025-07-02 02:52:25,Normal,Normal Operation,3.37,77.99,1560.24,49,13.16,228.81,11.84,49.94,12389.99,32.43,1371.595
2025-07-02 02:52:30,Normal,Normal Operation,3.46,79.04,1560.08,49,12.87,228.04,14.11,49.9,11202.69,32.43,1371.596
2025-07-02 02:52:35,Normal,Normal Operation,3.46,81.34,1630.91,42,12.81,223.01,16.09,49.86,12925.06,32.43,1371.598
2025-07-02 02:52:40,Normal,Normal Operation,3.73,80.13,1491.0,76,12.98,223.57,16.44,50.07,12270.4,32.42,1371.599
2025-07-02 02:52:45,Normal,Normal Operation,3.42,82.91,1514.47,50,12.83,223.78,16.54,50.01,11734.72,32.42,1371.601
2025-07-02 02:52:50,Normal,Normal Operation,3.37,80.78,1541.51,58,12.6,225.33,14.34,49.91,12012.68,32.42,1371.602
2025-07-02 02:52:55,Normal,Normal Operation,3.87,83.72,1646.24,32,12.92,222.07,12.95,50.08,12626.22,32.41,1371.603
2025-07-02 02:53:00,Normal,Normal Operation,3.6,81.22,1674.45,58,13.19,226.87,12.89,49.96,12230.35,32.41,1371.605
2025-07-02 02:53:05,Normal,Normal Operation,3.25,85.3,1695.64,51,13.2,225.44,20.41,49.94,11432.64,32.41,1371.606
2025-07-02 02:53:10,Normal,Normal Operation,3.4,79.71,1606.28,46,12.97,225.83,13.06,50.04,12202.16,32.4,1371.607
2025-07-02 02:53:15,Normal,Normal Operation,3.36,79.98,1602.72,42,13.02,224.47,17.17,49.89,10865.3,32.4,1371.609
2025-07-02 02:53:20,Anomaly,Coolant Temp Rise,1.54,93.38,1637.15,208,11.2,199.63,33.82,50.05,9154.19,32.4,1371.61
2025-07-02 02:53:25,Anomaly,Coolant Temp Rise,1.48,92.31,1541.71,124,11.73,197.0,35.46,50.36,6860.63,32.39,1371.612
2025-07-02 02:53:30,Anomaly,Coolant Temp Rise,1.77,95.8,1473.27,156,11.22,189.49,27.98,50.97,6323.51,32.39,1371.613
2025-07-02 02:53:35,Anomaly,Coolant Temp Rise,1.92,90.76,1610.51,179,10.53,197.55,31.55,49.89,6623.18,32.39,1371.614
2025-07-02 02:53:40,Anomaly,Coolant Temp Rise,1.3,94.1,1519.4,241,11.8,182.88,31.23,50.0,8137.48,32.38,1371.616
2025-07-02 02:53:45,Anomaly,Coolant Temp Rise,1.7,102.6,1455.88,146,11.38,190.9,31.39,49.99,7197.68,32.38,1371.617
2025-07-02 02:53:50,Anomaly,Coolant Temp Rise,1.32,84.6,1421.28,164,10.5,193.88,24.15,49.99,7423.79,32.38,1371.619
2025-07-02 02:53:55,Anomaly,Coolant Temp Rise,2.13,96.37,1466.42,227,11.5,176.5,21.11,50.32,7711.01,32.37,1371.62
2025-07-02 02:54:00,Anomaly,Coolant Temp Rise,1.21,105.35,1369.06,184,10.7,192.71,37.94,50.77,7825.59,32.37,1371.621
2025-07-02 02:54:05,Anomaly,Coolant Temp Rise,1.55,93.15,1480.09,193,11.08,200.68,28.14,49.46,7477.33,32.36,1371.623
2025-07-02 02:54:10,Anomaly,Coolant Temp Rise,1.61,92.82,1499.3,166,10.9,202.66,36.54,51.32,7926.69,32.36,1371.624
2025-07-02 02:54:15,Anomaly,Coolant Temp Rise,1.53,96.48,1771.79,343,10.9,207.01,27.33,49.38,8035.4,32.36,1371.626
2025-07-02 02:54:20,Anomaly,Coolant Temp Rise,1.57,93.57,1464.9,179,11.7,185.09,34.52,50.42,9168.63,32.35,1371.627
2025-07-02 02:54:25,Anomaly,Coolant Temp Rise,1.42,93.53,1617.7,161,11.24,203.72,29.17,49.45,7306.6,32.35,1371.628
2025-07-02 02:54:30,Anomaly,Coolant Temp Rise,1.46,94.0,1692.89,272,10.65,197.16,29.34,50.51,7764.94,32.35,1371.63
2025-07-02 02:54:35,Anomaly,Coolant Temp Rise,1.6,96.85,1332.66,176,10.84,182.57,22.23,49.99,7903.16,32.34,1371.631
2025-07-02 02:54:40,Anomaly,Coolant Temp Rise,1.22,101.54,1660.8,244,11.54,177.49,25.61,49.79,7218.1,32.34,1371.632
2025-07-02 02:54:45,Anomaly,Coolant Temp Rise,1.69,94.58,1447.32,165,10.75,194.47,32.52,50.32,8927.41,32.34,1371.634
2025-07-02 02:54:50,Anomaly,Coolant Temp Rise,1.5,89.17,1516.68,168,10.77,187.86,32.5,49.97,8446.15,32.33,1371.635
2025-07-02 02:54:55,Anomaly,Coolant Temp Rise,1.46,96.34,1546.0,247,10.59,181.35,28.02,49.35,9594.89,32.33,1371.637
2025-07-02 02:55:00,Anomaly,Coolant Temp Rise,1.77,97.64,1723.47,187,11.53,180.99,35.1,49.41,7503.67,32.33,1371.638
2025-07-02 02:55:05,Anomaly,Coolant Temp Rise,1.59,94.79,1638.63,143,10.27,173.87,24.08,50.06,8456.88,32.32,1371.639
2025-07-02 02:55:10,Anomaly,Coolant Temp Rise,1.43,103.98,1628.14,311,11.02,184.72,27.74,50.69,6075.41,32.32,1371.641
2025-07-02 02:55:15,Anomaly,Coolant Temp Rise,1.85,95.1,1530.76,179,12.06,183.91,39.96,49.59,8035.46,32.32,1371.642
2025-07-02 02:55:20,Anomaly,Coolant Temp Rise,1.23,95.94,1582.63,158,11.73,180.96,28.65,50.92,8722.46,32.31,1371.644
2025-07-02 02:55:25,Anomaly,Coolant Temp Rise,1.2,92.84,1751.79,244,10.49,187.6,24.65,49.83,8647.88,32.31,1371.645
2025-07-02 02:55:30,Anomaly,Coolant Temp Rise,1.9,93.06,1583.75,169,10.92,202.38,48.21,50.23,9578.33,32.31,1371.646
2025-07-02 02:55:35,Anomaly,Coolant Temp Rise,1.64,100.64,1671.73,147,11.93,183.79,31.52,49.72,7869.39,32.3,1371.648
2025-07-02 02:55:40,Anomaly,Coolant Temp Rise,1.18,87.0,1661.25,215,10.19,185.32,32.31,49.41,7013.72,32.3,1371.649
2025-07-02 02:55:45,Anomaly,Coolant Temp Rise,1.19,92.08,1387.94,261,10.24,189.58,30.54,49.02,6652.1,32.29,1371.651
2025-07-02 02:55:50,Anomaly,Coolant Temp Rise,1.28,93.34,1444.98,260,10.68,190.34,30.07,49.66,8949.28,32.29,1371.652
2025-07-02 02:55:55,Anomaly,Coolant Temp Rise,2.11,95.48,1716.53,198,11.19,192.2,21.34,50.14,8309.31,32.29,1371.653
2025-07-02 02:56:00,Anomaly,Coolant Temp Rise,1.56,94.29,1391.45,184,11.7,190.05,37.13,49.91,9469.35,32.28,1371.655
2025-07-02 02:56:05,Anomaly,Coolant Temp Rise,1.45,90.95,1689.4,140,11.16,199.65,24.93,50.05,8221.56,32.28,1371.656
2025-07-02 02:56:10,Anomaly,Coolant Temp Rise,1.33,94.87,1751.2,262,11.07,191.99,25.86,49.72,7362.97,32.28,1371.657
2025-07-02 02:56:15,Anomaly,Coolant Temp Rise,1.58,100.37,1531.3,159,10.96,182.49,28.84,50.88,6852.91,32.27,1371.659
2025-07-02 02:56:20,Anomaly,Coolant Temp Rise,1.67,94.92,1607.45,283,11.27,169.11,28.89,49.97,7467.85,32.27,1371.66
2025-07-02 02:56:25,Anomaly,Coolant Temp Rise,1.54,100.1,1548.09,102,11.03,175.56,29.67,50.76,5696.97,32.27,1371.662
2025-07-02 02:56:30,Anomaly,Coolant Temp Rise,1.73,94.58,1703.62,174,11.69,200.61,11.95,49.93,7135.35,32.26,1371.663
2025-07-02 02:56:35,Anomaly,Coolant Temp Rise,1.34,93.09,1570.49,294,11.1,174.48,28.58,50.0,7665.82,32.26,1371.664
2025-07-02 02:56:40,Anomaly,Coolant Temp Rise,2.17,96.98,1670.18,236,10.62,184.37,35.03,49.0,6591.07,32.26,1371.666
2025-07-02 02:56:45,Anomaly,Coolant Temp Rise,1.99,90.7,1620.41,186,10.21,195.7,29.67,50.02,7040.39,32.25,1371.667
2025-07-02 02:56:50,Anomaly,Coolant Temp Rise,1.47,89.72,1537.16,153,11.7,190.13,26.98,50.33,8290.54,32.25,1371.669
2025-07-02 02:56:55,Anomaly,Coolant Temp Rise,0.98,89.01,1854.44,216,11.27,193.51,28.96,49.94,8157.25,32.25,1371.67
2025-07-02 02:57:00,Anomaly,Coolant Temp Rise,0.84,89.2,1582.01,239,10.73,197.29,30.34,50.06,9881.77,32.24,1371.671
2025-07-02 02:57:05,Anomaly,Coolant Temp Rise,1.32,90.43,1574.15,192,10.98,187.1,21.59,50.35,8791.32,32.24,1371.673
2025-07-02 02:57:10,Anomaly,Coolant Temp Rise,1.16,94.28,1768.42,192,10.75,194.35,32.39,49.81,8349.58,32.24,1371.674
2025-07-02 02:57:15,Anomaly,Coolant Temp Rise,1.55,94.1,1480.59,165,10.98,205.02,36.99,49.78,9201.11,32.23,1371.676
2025-07-02 02:57:20,Anomaly,Coolant Temp Rise,2.11,94.06,1405.48,209,10.22,193.95,24.98,50.19,8986.46,32.23,1371.677
2025-07-02 02:57:25,Anomaly,Coolant Temp Rise,1.18,94.03,1466.94,231,11.49,176.8,27.9,49.37,6983.11,32.22,1371.678
2025-07-02 02:57:30,Normal,Normal Operation,3.46,84.09,1605.52,51,12.87,223.51,15.02,50.12,11217.91,32.22,1371.68
2025-07-02 02:57:35,Normal,Normal Operation,3.63,77.72,1638.22,52,12.78,223.57,13.05,49.92,12374.29,32.22,1371.681
2025-07-02 02:57:40,Normal,Normal Operation,3.65,78.66,1585.0,43,13.16,222.0,14.96,50.08,11612.06,32.21,1371.682
2025-07-02 02:57:45,Normal,Normal Operation,3.36,83.58,1608.46,52,13.39,227.09,15.8,49.78,11989.22,32.21,1371.684
2025-07-02 02:57:50,Normal,Normal Operation,3.52,78.91,1547.27,43,12.86,222.77,16.86,50.01,12071.5,32.21,1371.685
2025-07-02 02:57:55,Normal,Normal Operation,3.04,76.87,1619.41,38,12.8,227.8,11.15,50.0,11944.35,32.2,1371.687
2025-07-02 02:58:00,Normal,Normal Operation,3.78,79.47,1605.09,46,13.03,228.95,12.79,49.9,11437.44,32.2,1371.688
2025-07-02 02:58:05,Normal,Normal Operation,3.74,79.68,1616.16,42,12.85,226.0,15.96,50.11,12968.07,32.2,1371.689
2025-07-02 02:58:10,Normal,Normal Operation,3.68,80.37,1679.87,61,13.1,224.38,10.61,50.06,11397.11,32.19,1371.691
2025-07-02 02:58:15,Normal,Normal Operation,3.67,78.11,1619.11,46,13.25,225.18,15.73,50.14,11507.73,32.19,1371.692
2025-07-02 02:58:20,Normal,Normal Operation,3.73,73.53,1622.87,43,12.87,225.42,16.11,50.05,11129.59,32.19,1371.694
2025-07-02 02:58:25,Normal,Normal Operation,3.15,84.59,1562.88,43,13.08,223.67,15.55,50.06,11859.03,32.18,1371.695
2025-07-02 02:58:30,Normal,Normal Operation,3.52,76.56,1495.04,39,13.0,223.31,17.52,50.04,12017.03,32.18,1371.696
2025-07-02 02:58:35,Normal,Normal Operation,3.48,84.06,1631.35,50,13.03,223.57,14.29,50.09,12198.44,32.18,1371.698
2025-07-02 02:58:40,Normal,Normal Operation,3.29,84.17,1546.47,50,12.78,225.77,13.9,49.94,12609.91,32.17,1371.699
2025-07-02 02:58:45,Normal,Normal Operation,3.69,80.11,1561.38,52,12.94,225.27,15.43,50.1,11822.46,32.17,1371.701
2025-07-02 02:58:50,Normal,Normal Operation,3.48,78.02,1652.24,41,12.92,229.09,16.85,49.99,12226.0,32.17,1371.702
2025-07-02 02:58:55,Normal,Normal Operation,3.28,78.25,1576.47,54,12.83,228.37,15.43,50.04,12333.92,32.16,1371.703
2025-07-02 02:59:00,Normal,Normal Operation,3.74,79.97,1615.69,36,13.26,224.83,15.99,49.88,12665.46,32.16,1371.705
2025-07-02 02:59:05,Normal,Normal Operation,3.15,80.84,1567.88,46,13.43,224.96,16.62,49.98,12105.16,32.15,1371.706
2025-07-02 02:59:10,Normal,Normal Operation,3.52,82.87,1653.68,41,12.77,226.49,19.02,50.09,11304.94,32.15,1371.707
2025-07-02 02:59:15,Normal,Normal Operation,3.47,77.14,1552.38,68,12.82,225.45,13.86,49.89,11904.01,32.15,1371.709
2025-07-02 02:59:20,Normal,Normal Operation,3.59,81.74,1586.67,45,13.1,225.93,17.44,50.02,11495.54,32.14,1371.71
2025-07-02 02:59:25,Normal,Normal Operation,3.84,81.76,1556.37,50,13.06,226.8,14.87,49.94,11009.57,32.14,1371.712
2025-07-02 02:59:30,Normal,Normal Operation,3.14,80.23,1529.79,51,12.91,223.27,16.33,50.01,12109.96,32.14,1371.713
2025-07-02 02:59:35,Normal,Normal Operation,3.8,83.66,1602.64,82,12.87,225.3,9.38,49.94,11783.21,32.13,1371.714
2025-07-02 02:59:40,Normal,Normal Operation,3.7,85.89,1598.86,69,12.85,229.17,18.33,49.86,13323.0,32.13,1371.716
